candidate_id,source_batch_id,min_current_width_atr,untouched_lookback,tp_sl_ratio,tp_atr_multiplier,sl_atr_multiplier,market_data_hash,realised_trade_count,r_eligible_trade_count,win_rate,profit_factor,cumulative_gross_r,cumulative_net_r,return_pct,max_drawdown_pct,long_trades,long_win_rate,long_cumulative_gross_r,long_cumulative_net_r,short_trades,short_win_rate,short_cumulative_gross_r,short_cumulative_net_r,run_id,instance_id
w04-lb135-r4_0,lab_3d_w04_lb_ratio,4,135,4.0,12.0,3.0,0d36a5e5a5317c634b63543661ce6d871ce52e6114593a0d0c6cf527da5192d0,742,742,0.2196765498652291105121293801,1.084435909381562307401118991,72.99999999999999891209105419,72.99999999999999891209105419,0.3249965366546236178601399956,-0.2085111910586041987761777355,414,0.2077294685990338164251207729,16.00000000000000058633127031,16.00000000000000058633127031,328,0.2347560975609756097560975610,56.99999999999999832575978385,56.99999999999999832575978385,run_be29b6c68a774faebdc802384b282ecf,ema_pullback:6011f1c2dca0b3a8ef9803b5
w04-lb135-r4_25,lab_3d_w04_lb_ratio,4,135,4.25,12.75,3.0,0d36a5e5a5317c634b63543661ce6d871ce52e6114593a0d0c6cf527da5192d0,741,741,0.2145748987854251012145748988,1.123106943853913691239394155,93.75000000000000499801040428,93.75000000000000499801040428,0.5271806073593389797768613168,-0.2016253276412778611607228550,413,0.2009685230024213075060532688,22.75000000000000414041231480,22.75000000000000414041231480,328,0.2317073170731707317073170732,71.00000000000000085759808946,71.00000000000000085759808946,run_c0b815596f6c464eb6cdc28bcadda1ec,ema_pullback:678b7513526e9d32c0a7e128
w04-lb135-r4_5,lab_3d_w04_lb_ratio,4,135,4.5,13.5,3.0,0d36a5e5a5317c634b63543661ce6d871ce52e6114593a0d0c6cf527da5192d0,736,736,0.2051630434782608695652173913,1.110690235154947828162188926,94.50000000000000164372569540,94.50000000000000164372569540,0.4593459237153127054402685428,-0.2199984888099687916549740625,411,0.1922141119221411192214111922,23.50000000000000174574791834,23.50000000000000174574791834,325,0.2215384615384615384615384615,70.99999999999999989797777707,70.99999999999999989797777707,run_5556470b34d8421daba1cc27e64f94ac,ema_pullback:303cf347664d30c999e297fc
w04-lb135-r4_75,lab_3d_w04_lb_ratio,4,135,4.75,14.25,3.0,0d36a5e5a5317c634b63543661ce6d871ce52e6114593a0d0c6cf527da5192d0,736,736,0.1942934782608695652173913043,1.114916378562597898638965948,86.25000000000000150741380292,86.25000000000000150741380292,0.4838173402359104783564729293,-0.2145707133262994940189364752,411,0.1873479318734793187347931873,31.75000000000000109381746551,31.75000000000000109381746551,325,0.2030769230769230769230769231,54.50000000000000041359633741,54.50000000000000041359633741,run_23e52d8cca464ce2981ac667fad4352a,ema_pullback:d9cdd4e5b79c38e57a9dd347
w04-lb135-r5_0,lab_3d_w04_lb_ratio,4,135,5.0,15.0,3.0,0d36a5e5a5317c634b63543661ce6d871ce52e6114593a0d0c6cf527da5192d0,733,733,0.1855388813096862210095497954,1.066400987111436366413046496,82.99999999999999810637860923,82.99999999999999810637860923,0.2444730766975404857993195194,-0.2525582626196807313224361887,410,0.1829268292682926829268292683,40.00000000000000592828444433,40.00000000000000592828444433,323,0.1888544891640866873065015480,42.99999999999999217809416491,42.99999999999999217809416491,run_f6459c22e41a471eb5ecc6b4257cd4d4,ema_pullback:338d3308f1085054d119ab67
w04-lb140-r2_0,lab_3d_w04_lb_ratio,4,140,2.0,6.0,3.0,0d36a5e5a5317c634b63543661ce6d871ce52e6114593a0d0c6cf527da5192d0,730,730,0.3493150684931506849315068493,1.052890389877174423685209805,34.99999999999999779079641744,34.99999999999999779079641744,0.1806028833796429065679783106,-0.1548216204105630494263703318,404,0.3737623762376237623762376238,48.99999999999999980112940460,48.99999999999999980112940460,326,0.3190184049079754601226993865,-14.00000000000000201033298721,-14.00000000000000201033298721,run_94aa8d8b83474c88b9cf91f7415e1660,ema_pullback:705b6a9ac76f747eccf23816
w04-lb140-r2_25,lab_3d_w04_lb_ratio,4,140,2.25,6.75,3.0,0d36a5e5a5317c634b63543661ce6d871ce52e6114593a0d0c6cf527da5192d0,729,729,0.3141289437585733882030178326,0.9940426841417113232705362254,15.25000000000000180412343853,15.25000000000000180412343853,-0.01855631498511296898875767642,-0.2003939806621967073429580829,403,0.3275434243176178660049627792,26.00000000000000231444287127,26.00000000000000231444287127,326,0.2975460122699386503067484663,-10.75000000000000051031943277,-10.75000000000000051031943277,run_cc41c77d5cfc4d4db9a4dbff7cf7dd57,ema_pullback:76c01a002f45a4aa1d49ef02
w04-lb140-r2_5,lab_3d_w04_lb_ratio,4,140,2.5,7.5,3.0,0d36a5e5a5317c634b63543661ce6d871ce52e6114593a0d0c6cf527da5192d0,729,729,0.2976680384087791495198902606,1.031914284391259018525767274,30.50000000000000084346454174,30.50000000000000084346454174,0.108667368584341338570293544,-0.1874535313362429553518864729,403,0.3052109181141439205955334988,27.50000000000000369247464914,27.50000000000000369247464914,326,0.2883435582822085889570552147,2.999999999999997150989892616,2.999999999999997150989892616,run_41df852f2c784d78bbd898205578c7a3,ema_pullback:738e3dc7af1dff72cf0ab537
w04-lb140-r2_75,lab_3d_w04_lb_ratio,4,140,2.75,8.25,3.0,0d36a5e5a5317c634b63543661ce6d871ce52e6114593a0d0c6cf527da5192d0,728,728,0.2843406593406593406593406593,1.063463198285898487810813625,48.25000000000000397196172104,48.25000000000000397196172104,0.2324393589040267520429927453,-0.2039812700700100336207375013,402,0.2885572139303482587064676617,33.00000000000000227052468358,33.00000000000000227052468358,326,0.2791411042944785276073619632,15.25000000000000170143703740,15.25000000000000170143703740,run_4bff7770424c41b0bd8dd1d1442cfd95,ema_pullback:b42b6ffcecade31ede7dbc0b
w04-lb140-r3_0,lab_3d_w04_lb_ratio,4,140,3.0,9.0,3.0,0d36a5e5a5317c634b63543661ce6d871ce52e6114593a0d0c6cf527da5192d0,728,728,0.2664835164835164835164835165,1.059687131559874837560152996,48.00000000000000107981966690,48.00000000000000107981966690,0.2246650217894679920776216513,-0.2347543808609373961659963842,402,0.2686567164179104477611940299,30.00000000000000124477490692,30.00000000000000124477490692,326,0.2638036809815950920245398773,17.99999999999999983504476002,17.99999999999999983504476002,run_4d5bfc727c664162b8d2cea2ab4d0cad,ema_pullback:f3f3eeccd5c566bfe6c6d010
w04-lb140-r3_25,lab_3d_w04_lb_ratio,4,140,3.25,9.75,3.0,0d36a5e5a5317c634b63543661ce6d871ce52e6114593a0d0c6cf527da5192d0,727,727,0.2572214580467675378266850069,1.093460929140243442212624153,67.75000000000000131573779674,67.75000000000000131573779674,0.3795911766811725845243858868,-0.1948616214555918508405543252,402,0.2587064676616915422885572139,40.00000000000000209705761637,40.00000000000000209705761637,325,0.2553846153846153846153846154,27.74999999999999921868018037,27.74999999999999921868018037,run_c1f3ca2f011c4e609b4a255058d7b93e,ema_pullback:03cb51a9d88407844a76b87d
w04-lb140-r3_5,lab_3d_w04_lb_ratio,4,140,3.5,10.5,3.0,0d36a5e5a5317c634b63543661ce6d871ce52e6114593a0d0c6cf527da5192d0,726,726,0.2451790633608815426997245179,1.114479552430262986274939959,75.00000000000000461755785199,75.00000000000000461755785199,0.482523057653447036073880737,-0.1860919452476411448390565022,402,0.2437810945273631840796019900,39.00000000000000406966546310,39.00000000000000406966546310,324,0.2469135802469135802469135802,36.00000000000000054789238893,36.00000000000000054789238893,run_4ccb8f2477ec4da6ab8d62f48cfb8826,ema_pullback:d826d9a39879cf32d2bf704d
w04-lb140-r3_75,lab_3d_w04_lb_ratio,4,140,3.75,11.25,3.0,0d36a5e5a5317c634b63543661ce6d871ce52e6114593a0d0c6cf527da5192d0,725,725,0.2358620689655172413793103448,1.139483002185063129329693112,87.24999999999999704144229194,87.24999999999999704144229194,0.6193494986090395332819364736,-0.1772396384926889530650450758,401,0.2269326683291770573566084788,31.24999999999999776001294446,31.24999999999999776001294446,324,0.2469135802469135802469135802,55.99999999999999928142934742,55.99999999999999928142934742,run_04c4c31208f24f92bb60c56956356f78,ema_pullback:0052563ed150a623c36a5b7c
w04-lb140-r4_0,lab_3d_w04_lb_ratio,4,140,4.0,12.0,3.0,0d36a5e5a5317c634b63543661ce6d871ce52e6114593a0d0c6cf527da5192d0,722,722,0.2202216066481994459833795014,1.079781105209698139313368745,72.99999999999999875258867837,72.99999999999999875258867837,0.2935796179329519407719322471,-0.2032920117125412960860928694,399,0.2080200501253132832080200501,16.00000000000000042682889451,16.00000000000000042682889451,323,0.2352941176470588235294117647,56.99999999999999832575978385,56.99999999999999832575978385,run_d2760f6738914a5b969c8702e29027bb,ema_pullback:33c8479b5a6c96be4ef48c64
w04-lb140-r4_25,lab_3d_w04_lb_ratio,4,140,4.25,12.75,3.0,0d36a5e5a5317c634b63543661ce6d871ce52e6114593a0d0c6cf527da5192d0,722,722,0.2146814404432132963988919668,1.114443098091119008808033183,91.75000000000000345590796300,91.75000000000000345590796300,0.4677728140597579644697069349,-0.1963607420232354632591703992,399,0.2005012531328320802005012531,21.00000000000000312883491580,21.00000000000000312883491580,323,0.2321981424148606811145510836,70.75000000000000032707304721,70.75000000000000032707304721,run_64634d6ff9b34080bdd4758464d79732,ema_pullback:fc05e76e9a1d712b9d593a6c
w04-lb140-r4_5,lab_3d_w04_lb_ratio,4,140,4.5,13.5,3.0,0d36a5e5a5317c634b63543661ce6d871ce52e6114593a0d0c6cf527da5192d0,717,717,0.2064156206415620641562064156,1.106320179645556758783909452,97.00000000000000030546816866,97.00000000000000030546816866,0.4194567013197402629231154611,-0.2148550581876890904297941891,397,0.1939546599496221662468513854,26.50000000000000095923643542,26.50000000000000095923643542,320,0.221875,70.49999999999999934623173321,70.49999999999999934623173321,run_4fb1e25b7d9642ddb3853a68b6a95d42,ema_pullback:4f07a9c7d405230a1cfda9c7
w04-lb140-r4_75,lab_3d_w04_lb_ratio,4,140,4.75,14.25,3.0,0d36a5e5a5317c634b63543661ce6d871ce52e6114593a0d0c6cf527da5192d0,717,717,0.1952580195258019525801952580,1.109167913691455034575869581,87.99999999999999958491151939,87.99999999999999958491151939,0.435336646210433024963502236,-0.2093914912520378976087270609,397,0.1889168765743073047858942065,34.24999999999999991405024109,34.24999999999999991405024109,320,0.203125,53.74999999999999967086127830,53.74999999999999967086127830,run_249c25b30154470eb9dd00ff031a617f,ema_pullback:ea0b444a15c00b375697a8b5
w04-lb140-r5_0,lab_3d_w04_lb_ratio,4,140,5.0,15.0,3.0,0d36a5e5a5317c634b63543661ce6d871ce52e6114593a0d0c6cf527da5192d0,714,714,0.1862745098039215686274509804,1.056702093540879245747741835,83.99999999999999730795319048,83.99999999999999730795319048,0.1972172801915059688346981135,-0.2476295353476700177980038082,396,0.1843434343434343434343434343,42.00000000000000555427905933,42.00000000000000555427905933,318,0.1886792452830188679245283019,41.99999999999999175367413114,41.99999999999999175367413114,run_ecde9931fe2549758c8bdb96abeb44e5,ema_pullback:0acde342d8d3f1184c7604fc
w05-lb070-r2_0,lab_3d_w05_lb_ratio,5,70,2.0,6.0,3.0,0127774bdd10aad29a807b0bd07dacea3b919c5ae88f005d482043a40de5ed12,990,990,0.3383838383838383838383838384,0.9792885904227921342500739728,14.99999999999999803093510713,14.99999999999999803093510713,-0.08035274360871802926508379038,-0.2773096246035127833729091739,564,0.3492907801418439716312056738,27.00000000000000013737153641,27.00000000000000013737153641,426,0.3239436619718309859154929577,-12.00000000000000210643642927,-12.00000000000000210643642927,run_d0a248d62e484dc1adf3c56f33313045,ema_pullback:322d5a024e824314637e6387
w05-lb070-r2_25,lab_3d_w05_lb_ratio,5,70,2.25,6.75,3.0,0127774bdd10aad29a807b0bd07dacea3b919c5ae88f005d482043a40de5ed12,983,983,0.3112919633774160732451678535,0.9492544534898187680091881342,11.50000000000000047662216893,11.50000000000000047662216893,-0.1812010418828241563103310756,-0.3000131468060732725666548906,559,0.3130590339892665474060822898,9.750000000000002032647356378,9.750000000000002032647356378,424,0.3089622641509433962264150943,1.749999999999998443974812624,1.749999999999998443974812624,run_1003b0c9ab6a4de5877d3ca1356093a7,ema_pullback:dcad5bbf0fec42488898adad
w05-lb070-r2_5,lab_3d_w05_lb_ratio,5,70,2.5,7.5,3.0,0127774bdd10aad29a807b0bd07dacea3b919c5ae88f005d482043a40de5ed12,979,979,0.2962206332992849846782431052,0.9985937033901453689121183884,36.00000000000000276376997580,36.00000000000000276376997580,-0.005568379855046119247477190818,-0.2618973037296737282286805847,557,0.2926391382405745062836624776,13.50000000000000528802783277,13.50000000000000528802783277,422,0.3009478672985781990521327014,22.49999999999999747574214303,22.49999999999999747574214303,run_c8c10c2914924dec83da18c815cc4ee5,ema_pullback:dcf4f9d9d161d958f2f17d71
w05-lb070-r2_75,lab_3d_w05_lb_ratio,5,70,2.75,8.25,3.0,0127774bdd10aad29a807b0bd07dacea3b919c5ae88f005d482043a40de5ed12,972,972,0.2870370370370370370370370370,1.054304321726106207601827337,74.25000000000000672099166031,74.25000000000000672099166031,0.2379879970904979678638737516,-0.2296685696624593916155519311,551,0.2831215970961887477313974592,34.00000000000000713915944072,34.00000000000000713915944072,421,0.2921615201900237529691211401,40.24999999999999958183221959,40.24999999999999958183221959,run_8942541709b44f57a9d689745198e316,ema_pullback:57981193db7b0fc8821bf701
w05-lb070-r3_0,lab_3d_w05_lb_ratio,5,70,3.0,9.0,3.0,0127774bdd10aad29a807b0bd07dacea3b919c5ae88f005d482043a40de5ed12,968,968,0.2685950413223140495867768595,1.045140570218953064420130432,72.00000000000000259993434450,72.00000000000000259993434450,0.1998987714324864137619820412,-0.2516934379644290517821947662,548,0.2664233576642335766423357664,36.00000000000000271319886418,36.00000000000000271319886418,420,0.2714285714285714285714285714,35.99999999999999988673548040,35.99999999999999988673548040,run_f3821537e3ba46b09171c53acbeac90e,ema_pullback:2915267045d4ad27e2313675
w05-lb070-r3_25,lab_3d_w05_lb_ratio,5,70,3.25,9.75,3.0,0127774bdd10aad29a807b0bd07dacea3b919c5ae88f005d482043a40de5ed12,964,964,0.2614107883817427385892116183,1.088499822248202590355945385,107.0000000000000019539161286,107.0000000000000019539161286,0.420048667497347791627837956,-0.2046858008461174517295581381,547,0.2595978062157221206581352834,56.50000000000000327278939657,56.50000000000000327278939657,417,0.2637889688249400479616306954,50.49999999999999868112673200,50.49999999999999868112673200,run_aa6850ff864643659041d3766a227b8a,ema_pullback:d1defc687168324e29a4f006
w05-lb070-r3_5,lab_3d_w05_lb_ratio,5,70,3.5,10.5,3.0,0127774bdd10aad29a807b0bd07dacea3b919c5ae88f005d482043a40de5ed12,953,953,0.2423924449108079748163693599,1.060657223724645454668435831,86.50000000000000670057730245,86.50000000000000670057730245,0.2851460566928827039363846734,-0.1990085322340572563268376581,543,0.2412523020257826887661141805,46.50000000000000578561930898,46.50000000000000578561930898,410,0.2439024390243902439024390244,40.00000000000000091495799349,40.00000000000000091495799349,run_e1b9eb4f287b424f95a19041c38865cd,ema_pullback:16315d2ee0b65dd4024aaf4e
