candidate_id,source_batch_id,untouched_lookback,market_data_hash,realised_trade_count,r_eligible_trade_count,win_rate,profit_factor,cumulative_gross_r,cumulative_net_r,return_pct,max_drawdown_pct,long_trades,long_win_rate,long_cumulative_gross_r,long_cumulative_net_r,short_trades,short_win_rate,short_cumulative_gross_r,short_cumulative_net_r,run_id,instance_id
lookback-062,eth_ema200_untouched_anchor_sweep,62,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1549,1549,0.5151710781149128469980632666,1.026691692207320167201474450,47,47,0.2199903718110473506200577608,-0.4451498824403910171825213405,812,0.5233990147783251231527093596,38,38,737,0.5061058344640434192672998643,9,9,run_04bcfa0934ba48c88051be57c468e03c,ema_pullback:4607e955b231cd511665e580
lookback-063,eth_ema200_untouched_anchor_sweep,63,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1527,1527,0.5153896529142108709888670596,1.024695829972881083062808029,47,47,0.1967239279241977678098975492,-0.4485535714749291372853542757,799,0.5231539424280350438047559449,37,37,728,0.5068681318681318681318681319,10,10,run_05d86facf68a497f887d7469be017819,ema_pullback:f70dad34509d9f4b4c37dd7e
lookback-064,eth_ema200_untouched_anchor_sweep,64,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1509,1509,0.5168986083499005964214711730,1.029856079341724718587928140,51,51,0.242271844727579653272382506,-0.4545451126305467311056918713,792,0.5252525252525252525252525253,40,40,717,0.5076708507670850767085076709,11,11,run_2ff71f644b4a41eaabeb50224606b749,ema_pullback:b801e2be8201199f22a56063
lookback-065,eth_ema200_untouched_anchor_sweep,65,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1494,1494,0.5187416331994645247657295850,1.034825123237890915457220182,56,56,0.2817695821511108006079644383,-0.4458858304396759167277722171,785,0.5273885350318471337579617834,43,43,709,0.5091678420310296191819464034,13,13,run_150764678ab0449f93960854ea33d78e,ema_pullback:aed75a3cb65793b65c397484
lookback-066,eth_ema200_untouched_anchor_sweep,66,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1476,1476,0.5196476964769647696476964770,1.041235040826107537258445971,58,58,0.3277712723240559171641033099,-0.4247667520200032450999968425,776,0.5296391752577319587628865979,46,46,700,0.5085714285714285714285714286,12,12,run_fbbfc6d9ca194fd98dc90fc2f44c54c0,ema_pullback:bc6553a32339bd271c0a4d3e
lookback-067,eth_ema200_untouched_anchor_sweep,67,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1460,1460,0.5198630136986301369863013699,1.043854394317908977114400428,58,58,0.3432332409999084593720518018,-0.4100401133432602294963233063,769,0.5292587776332899869960988296,45,45,691,0.5094066570188133140376266281,13,13,run_ba6eb7f435684e74ab28c3248c86207a,ema_pullback:732e8088ff50cda42aae9063
lookback-068,eth_ema200_untouched_anchor_sweep,68,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1438,1438,0.5194714881780250347705146036,1.047292830267628357471861082,56,56,0.3734318794154218025745672308,-0.4218638892121978598356593217,757,0.5257595772787318361955085865,39,39,681,0.5124816446402349486049926579,17,17,run_ce2fa2324eaa499999ab5c869e2667df,ema_pullback:b4455db0895419539968037f
lookback-069,eth_ema200_untouched_anchor_sweep,69,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1422,1422,0.5189873417721518987341772152,1.045150992662137083656014146,54,54,0.3424571797401833167871629604,-0.4112432519157686741586458975,750,0.5253333333333333333333333333,38,38,672,0.5119047619047619047619047619,16,16,run_a330f2427c9447deae119c20e98b244a,ema_pullback:ab182f9e7fae58ce4cd75456
lookback-070,eth_ema200_untouched_anchor_sweep,70,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1406,1406,0.5184921763869132290184921764,1.047127977545559904876178451,52,52,0.3559005373818386373996226987,-0.4043295300797783473343393255,743,0.5248990578734858681022880215,37,37,663,0.5113122171945701357466063348,15,15,run_efb20ee5671a4d5e9491c31580f7322f,ema_pullback:66beddb4aa6507a949a84b2c
lookback-071,eth_ema200_untouched_anchor_sweep,71,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1388,1388,0.5172910662824207492795389049,1.042432866741811782683007434,48,48,0.3116572256711254831414269882,-0.4013070505602769367669681595,731,0.5239398084815321477428180575,35,35,657,0.5098934550989345509893455099,13,13,run_8c88cebe04574c3f9a898358e35ae96a,ema_pullback:4befe5b2adff2740177d8036
lookback-072,eth_ema200_untouched_anchor_sweep,72,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1375,1375,0.5156363636363636363636363636,1.035639308430096793799948521,43,43,0.2555519732489241507106876408,-0.4102631027488678935103380379,723,0.5214384508990318118948824343,31,31,652,0.5092024539877300613496932515,12,12,run_f8e9316637e7472082e7624f47299d79,ema_pullback:9eb729ee13fa0981e0f8fda5
lookback-073,eth_ema200_untouched_anchor_sweep,73,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1361,1361,0.5157972079353416605437178545,1.034715603547525918604620269,43,43,0.2461743858657795434069765475,-0.4005892334251260254523580842,719,0.5201668984700973574408901252,29,29,642,0.5109034267912772585669781931,14,14,run_0a63911f900243b68d3d339920e2d13e,ema_pullback:83f37b26485af7e80ee2b8b1
lookback-074,eth_ema200_untouched_anchor_sweep,74,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1342,1342,0.5171385991058122205663189270,1.040907961821814109453014496,46,46,0.2913503816032859513061276955,-0.3849728722302426517242796723,709,0.5204513399153737658674188999,29,29,633,0.5134281200631911532385466035,17,17,run_00cdf348c1e34fb29d27b4c052d16345,ema_pullback:55478a27deba1b98902124c3
lookback-075,eth_ema200_untouched_anchor_sweep,75,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1329,1329,0.5154251316779533483822422874,1.034356697821503492593594797,41,41,0.2385647101962187585250432796,-0.3919733634769843538241830204,703,0.5192034139402560455192034139,27,27,626,0.5111821086261980830670926518,14,14,run_d12889dbdc7a46c9820ae929373af17b,ema_pullback:e5fe41bd8ba4ebddea3cdcaf
lookback-076,eth_ema200_untouched_anchor_sweep,76,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1316,1316,0.5151975683890577507598784195,1.033517007770898051711736662,40,40,0.2306447832671777025783728286,-0.4089006268002974417725757940,695,0.5208633093525179856115107914,29,29,621,0.5088566827697262479871175523,11,11,run_4708045df5f442cb99163e71d6febdaf,ema_pullback:c380e5ddf289097952613bb6
lookback-077,eth_ema200_untouched_anchor_sweep,77,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1312,1312,0.5160060975609756097560975610,1.034894199197835699556891527,42,42,0.2390087416272207017161954405,-0.4017598823352408297426426245,694,0.5201729106628242074927953890,28,28,618,0.5113268608414239482200647249,14,14,run_cd229dadee0e47dcab924314cb55e8e0,ema_pullback:65482d08831ae5b68ef052c6
lookback-078,eth_ema200_untouched_anchor_sweep,78,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1298,1298,0.5177195685670261941448382126,1.041233007063250280762381437,46,46,0.2816828084768301119551851287,-0.3842201129471165185505519720,687,0.5211062590975254730713245997,29,29,611,0.5139116202945990180032733224,17,17,run_6cbd09cf7e804151a591a78ba5e04dd3,ema_pullback:1ffb7a706491142d4ff1dcd0
lookback-079,eth_ema200_untouched_anchor_sweep,79,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1287,1287,0.5167055167055167055167055167,1.039058419583303572049197209,43,43,0.2595000339642281863011335745,-0.3756999268017211996579744224,685,0.5211678832116788321167883212,29,29,602,0.5116279069767441860465116279,14,14,run_ab57957a73004a5eac2486191209cd29,ema_pullback:c281a103b711b1c72a825ed0
lookback-080,eth_ema200_untouched_anchor_sweep,80,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1272,1272,0.5180817610062893081761006289,1.039269975461331446837449702,46,46,0.2634623770906019998703312848,-0.3961176950350526180977217004,673,0.5230312035661218424962852897,31,31,599,0.5125208681135225375626043406,15,15,run_2b270552895d4e828c2a79f1f3e33df0,ema_pullback:b0d4846275d70f9a5084d555
lookback-081,eth_ema200_untouched_anchor_sweep,81,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1265,1265,0.5177865612648221343873517787,1.039411375738764640428932620,45,45,0.2672205262470835310742656213,-0.3924424396706718222977600651,669,0.5231689088191330343796711510,31,31,596,0.5117449664429530201342281879,14,14,run_d77174834c28448c9691d96ae81a23c9,ema_pullback:c43f72d98ce7722324e65ca6
lookback-082,eth_ema200_untouched_anchor_sweep,82,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1253,1253,0.5179569034317637669592976856,1.043990048901622527474195452,45,45,0.301014842599894055094113726,-0.3896909461357977444471914877,663,0.5218702865761689291101055807,29,29,590,0.5135593220338983050847457627,16,16,run_ef9d99973aa642d18fb06406593141c3,ema_pullback:953d1efa00553da6db7e13dc
lookback-083,eth_ema200_untouched_anchor_sweep,83,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1243,1243,0.5172968624296057924376508447,1.043782996159491495002335244,43,43,0.2991961126541824271810709279,-0.3947041870611767153575406625,657,0.5205479452054794520547945205,27,27,586,0.5136518771331058020477815700,16,16,run_6ee9e4adda204a47981214f4765fbf52,ema_pullback:266d51af4848bfa228e55679
lookback-084,eth_ema200_untouched_anchor_sweep,84,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1232,1232,0.5162337662337662337662337662,1.042285195520869210214452877,40,40,0.2843777083390299921265422496,-0.4012394417331064592983783309,651,0.5192012288786482334869431644,25,25,581,0.5129087779690189328743545611,15,15,run_0d78ea48bfc142a6bc229819c1644b37,ema_pullback:5851ba570aa067369482a899
lookback-085,eth_ema200_untouched_anchor_sweep,85,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1217,1217,0.5143796220213640098603122432,1.038112698407531871032042778,35,35,0.2485240712868008301296134006,-0.4047104564040599010751726466,644,0.5186335403726708074534161491,24,24,573,0.5095986038394415357766143106,11,11,run_6e30057360804102913ef56719a567d3,ema_pullback:2bc30fcb5e9e0fa7c00430b0
lookback-086,eth_ema200_untouched_anchor_sweep,86,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1199,1199,0.5145954962468723936613844871,1.047446928304814981542459363,35,35,0.3181187976657867646877258765,-0.3918989617262721017837910523,635,0.5196850393700787401574803150,25,25,564,0.5088652482269503546099290780,10,10,run_326398853d194db9b74803ee30791d69,ema_pullback:e2cb473f2ce91864ef21a2e3
lookback-087,eth_ema200_untouched_anchor_sweep,87,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1190,1190,0.5159663865546218487394957983,1.054100523214603477657437754,38,38,0.3629702298784771516613907995,-0.3837571306703106382769222118,630,0.5222222222222222222222222222,28,28,560,0.5089285714285714285714285714,10,10,run_7df1b2e2dafa48a1916aa3092ae98869,ema_pullback:b06424a1ba96d23b94e2a527
lookback-088,eth_ema200_untouched_anchor_sweep,88,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1176,1176,0.5153061224489795918367346939,1.049506759065493776055836553,36,36,0.3258462165782795367010096565,-0.3908099518172640505209483349,621,0.5217391304347826086956521739,27,27,555,0.5081081081081081081081081081,9,9,run_0e804ff125f145be8eb3dc3b95e7a3b1,ema_pullback:31f3f6133b1cd8d4b0da677c
lookback-089,eth_ema200_untouched_anchor_sweep,89,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1171,1171,0.5140905209222886421861656704,1.046707735394564033204467243,33,33,0.3028471716212480202141945786,-0.3913082860505921856189647244,617,0.5202593192868719611021069692,25,25,554,0.5072202166064981949458483755,8,8,run_f518e7fb358b4d99845d333feb98ba29,ema_pullback:b5c6aaff97de9ee81aaecec6
lookback-090,eth_ema200_untouched_anchor_sweep,90,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1164,1164,0.5137457044673539518900343643,1.047055455097572564655131700,32,32,0.3052748328261581597540371597,-0.3941682683021017842709331769,614,0.5211726384364820846905537459,26,26,550,0.5054545454545454545454545455,6,6,run_797805fa88cb4ba984307602112ff13e,ema_pullback:4d78b198636241b8279de486
lookback-091,eth_ema200_untouched_anchor_sweep,91,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1152,1152,0.5121527777777777777777777778,1.045122580979117124433301967,28,28,0.2887697302600138410895854029,-0.4025152740553070009109334246,606,0.5214521452145214521452145215,26,26,546,0.5018315018315018315018315018,2,2,run_3ce789d859b14f4596cf6ceba2f39e3e,ema_pullback:d325fed8060e3302191ea638
lookback-092,eth_ema200_untouched_anchor_sweep,92,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1138,1138,0.5114235500878734622144112478,1.041947214509042158414036762,26,26,0.2633126420222489724065741778,-0.4077954971223170488280592527,600,0.52,24,24,538,0.5018587360594795539033457249,2,2,run_023130be9c534e6cbc1ee21688611dad,ema_pullback:28a8a902cf69b4e11421cdb4
lookback-093,eth_ema200_untouched_anchor_sweep,93,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1131,1131,0.5137046861184792219274977896,1.045341180001760165781184599,31,31,0.2853317008359026168919338864,-0.4022471508852895788047216117,597,0.5226130653266331658291457286,27,27,534,0.5037453183520599250936329588,4,4,run_da626d271d2c4c7a981f5597c40a6d87,ema_pullback:503b467dd766083b377ec935
lookback-094,eth_ema200_untouched_anchor_sweep,94,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1120,1120,0.5151785714285714285714285714,1.049956767878275749788216103,34,34,0.315782641382891430411747518,-0.3979458321441359084761523021,590,0.5220338983050847457627118644,26,26,530,0.5075471698113207547169811321,8,8,run_a70b21be9f5246bdbff5409581031976,ema_pullback:f85c4c42ad196fadff7af54d
lookback-095,eth_ema200_untouched_anchor_sweep,95,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1113,1113,0.5166217430368373764600179695,1.053797721336510729010476198,37,37,0.3406626759942535526157514793,-0.3884491971941825278989566933,587,0.5247018739352640545144804089,29,29,526,0.5076045627376425855513307985,8,8,run_6ae8914be80d44ac9ddc59b9f1f0d02f,ema_pullback:58f665c5edf545f80f06c710
lookback-096,eth_ema200_untouched_anchor_sweep,96,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1100,1100,0.5154545454545454545454545455,1.049949243756876062442272594,34,34,0.3093246681070364163272829503,-0.3902728197592809346332024505,577,0.5251299826689774696707105719,29,29,523,0.5047801147227533460803059273,5,5,run_421d302a48d549fcb8093bce1de79467,ema_pullback:aa69ef4a232810bb4c984532
lookback-097,eth_ema200_untouched_anchor_sweep,97,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1095,1095,0.5159817351598173515981735160,1.051110867012154346778366836,35,35,0.316460700459321256644597327,-0.3890168005849392813644035268,574,0.5261324041811846689895470383,30,30,521,0.5047984644913627639155470250,5,5,run_f0fea61d2d0f45e7b1db73a295cdbbfd,ema_pullback:635ef1284125c76fea10a917
lookback-098,eth_ema200_untouched_anchor_sweep,98,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1083,1083,0.5180055401662049861495844875,1.056793107795926807042457718,39,39,0.3403921024996013092439646915,-0.3688300089472306988014279864,564,0.5301418439716312056737588652,34,34,519,0.5048169556840077071290944123,5,5,run_0303e700fd044ee0b61db55b5f16d34b,ema_pullback:e3a3a9601c079de07a2381a4
lookback-099,eth_ema200_untouched_anchor_sweep,99,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1071,1071,0.5191409897292250233426704015,1.060279708746468513164152497,41,41,0.3593178053771566414551631747,-0.3540117385101723933850763709,555,0.5333333333333333333333333333,37,37,516,0.5038759689922480620155038760,4,4,run_1067b400ae864c58a7dee3f989fd2a08,ema_pullback:6f24da09327af7976ef9d621
lookback-100,eth_ema200_untouched_anchor_sweep,100,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1064,1064,0.5197368421052631578947368421,1.058744278193931836260568217,42,42,0.3397873303497561635404453391,-0.3417214392932710871165720479,549,0.5355191256830601092896174863,39,39,515,0.5029126213592233009708737864,3,3,run_8a9066fb8d3741edaaa9872352382059,ema_pullback:c98b1c0bfe79c799f5ae827d
lookback-101,eth_ema200_untouched_anchor_sweep,101,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1055,1055,0.5203791469194312796208530806,1.051187335147447426753350485,43,43,0.2819347096574005115362048968,-0.3372723305297568456300602109,542,0.5369003690036900369003690037,40,40,513,0.5029239766081871345029239766,3,3,run_f2e44ec1817e41feb38128bf4b0dda0c,ema_pullback:449e091e7879429e398da619
lookback-102,eth_ema200_untouched_anchor_sweep,102,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1049,1049,0.5204957102001906577693040991,1.056729647011311518132034459,43,43,0.3179019308615304532515447979,-0.3398529529239872773221843082,538,0.5371747211895910780669144981,40,40,511,0.5029354207436399217221135029,3,3,run_4331d716295a4c4385f75cf1642c45ef,ema_pullback:fd4f559ece3c32331274a967
lookback-103,eth_ema200_untouched_anchor_sweep,103,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1041,1041,0.5216138328530259365994236311,1.059284798633045766733060556,45,45,0.3282160093342465196028167896,-0.3317466431471557732730925744,530,0.5396226415094339622641509434,42,42,511,0.5029354207436399217221135029,3,3,run_c9693202dc7e4565a475be975037dd6b,ema_pullback:cab31c80bbec480343eda88d
lookback-104,eth_ema200_untouched_anchor_sweep,104,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1029,1029,0.5208940719144800777453838678,1.060003081856818820983350666,43,43,0.3333491012946383102194771122,-0.3331510789924323846093918523,527,0.5388994307400379506641366224,41,41,502,0.5019920318725099601593625498,2,2,run_c05355873a9649b99330d52ca83c5ae0,ema_pullback:07f138289589c6e0a1f7a597
lookback-105,eth_ema200_untouched_anchor_sweep,105,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1019,1019,0.5220804710500490677134445535,1.060533142462992514590902069,45,45,0.3310579083399127084300647671,-0.3200270820684655820815281271,524,0.5381679389312977099236641221,40,40,495,0.5050505050505050505050505051,5,5,run_b7b193c76e1e47c99f2968d74dde2361,ema_pullback:13d2f77ebdd9cf548ad2ccba
lookback-106,eth_ema200_untouched_anchor_sweep,106,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1011,1011,0.5242334322453016815034619189,1.069930766795796739566361782,49,49,0.3841972682968518742067478735,-0.3159218464213004496019806790,518,0.5405405405405405405405405405,42,42,493,0.5070993914807302231237322515,7,7,run_8477719569a843c49205eeafd96f19de,ema_pullback:ec3f7f0f5b20753917bebe49
lookback-107,eth_ema200_untouched_anchor_sweep,107,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,1003,1003,0.5234297108673978065802592223,1.069488294902969209006581742,47,47,0.3752904993961496992826173028,-0.3136003213616976589472305710,516,0.5406976744186046511627906977,42,42,487,0.5051334702258726899383983573,5,5,run_47dc39307f9c4988a3bcdda63ca8ac04,ema_pullback:da45fb0eb7f577a1e9186beb
lookback-108,eth_ema200_untouched_anchor_sweep,108,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,993,993,0.5216515609264853977844914401,1.062151141990869489434673338,43,43,0.3308917806292125595353655484,-0.3136003213616976589472305714,511,0.5381604696673189823874755382,39,39,482,0.5041493775933609958506224066,4,4,run_cf85f5fb805e47d0ac6f8e417ba5bb76,ema_pullback:daba8309610ed51dce8c3434
lookback-109,eth_ema200_untouched_anchor_sweep,109,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,983,983,0.5218718209562563580874872838,1.066216077049795796563531119,43,43,0.3575874819309680945102847063,-0.2994069224482550348558639582,506,0.5395256916996047430830039526,40,40,477,0.5031446540880503144654088050,3,3,run_6886c759ea6b4449baf33d0f907a9d82,ema_pullback:5a35d6268afa33dc2474dda5
lookback-110,eth_ema200_untouched_anchor_sweep,110,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,972,972,0.5226337448559670781893004115,1.071221666574486539801449057,44,44,0.38316935153448021945685267,-0.3057272428346494101463844027,499,0.5390781563126252505010020040,39,39,473,0.5052854122621564482029598309,5,5,run_cd08ad3d2d2e4993a09a430ffb0c8067,ema_pullback:f37980f6896b4a87e017ca57
lookback-111,eth_ema200_untouched_anchor_sweep,111,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,959,959,0.5234619395203336809176225235,1.075328480997888833073479401,45,45,0.4031563678134193028006071042,-0.3049249690803282429783072705,493,0.5375253549695740365111561866,37,37,466,0.5085836909871244635193133047,8,8,run_c306e7045b284205acf7eebea717f4c2,ema_pullback:cdfeeb0add411e230e692c69
lookback-112,eth_ema200_untouched_anchor_sweep,112,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,946,946,0.5232558139534883720930232558,1.074591755401173074325252023,44,44,0.3924868365152442477205479686,-0.3161402896199314522824080405,487,0.5338809034907597535934291581,33,33,459,0.5119825708061002178649237473,11,11,run_8b1c39fbe0e64188a67e4b650487a5f0,ema_pullback:799d86f2fa809b9c6ae6ccd9
lookback-113,eth_ema200_untouched_anchor_sweep,113,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,939,939,0.5250266240681576144834930777,1.081076050079594507313062268,47,47,0.423038313182879361126884563,-0.3192818927364206875867984716,486,0.5349794238683127572016460905,34,34,453,0.5143487858719646799116997792,13,13,run_614080d98f1a453586155d688df6623a,ema_pullback:ce4ddb75dab2d4c1de441169
lookback-114,eth_ema200_untouched_anchor_sweep,114,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,928,928,0.5258620689655172413793103448,1.084137266326928845620991284,48,48,0.433593167471924562122478331,-0.3071380939853898864370529964,481,0.5343035343035343035343035343,33,33,447,0.5167785234899328859060402685,15,15,run_c52f5eca3cbf49479c971355b256154c,ema_pullback:05d472855213af4e0bb1de10
lookback-115,eth_ema200_untouched_anchor_sweep,115,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,920,920,0.5282608695652173913043478261,1.091713870794860289221200571,52,52,0.4745600407402402771386764781,-0.2888966557938490429113284932,474,0.5400843881856540084388185654,38,38,446,0.5156950672645739910313901345,14,14,run_8ceef078b1554b38aff9b6f5b4dc9098,ema_pullback:36b51f69b99f597dc882eac6
lookback-116,eth_ema200_untouched_anchor_sweep,116,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,911,911,0.5279912184412733260153677278,1.090794899241770963590883433,51,51,0.4665934393475967280507058467,-0.2888966557938490429113284942,471,0.5392781316348195329087048832,37,37,440,0.5159090909090909090909090909,14,14,run_f090dd1a26a7460aace4ddbd72210620,ema_pullback:ea20621c05a25c5992403327
lookback-117,eth_ema200_untouched_anchor_sweep,117,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,901,901,0.5283018867924528301886792453,1.092061395442591345213999930,51,51,0.4691541391924858891674538883,-0.2914903381691662391118937425,467,0.5396145610278372591006423983,37,37,434,0.5161290322580645161290322581,14,14,run_cc22bd58d92c4b26ad76a1be91627f7f,ema_pullback:76df95e719af5c69875a2237
lookback-118,eth_ema200_untouched_anchor_sweep,118,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,896,896,0.5279017857142857142857142857,1.088404108606735615151838114,50,50,0.4474441456674672279840468814,-0.2961052739815056778829136484,463,0.5399568034557235421166306695,37,37,433,0.5150115473441108545034642032,13,13,run_ea8497dd379848da998346c820938ec8,ema_pullback:3a9b97600f6274ffb4acafdc
lookback-119,eth_ema200_untouched_anchor_sweep,119,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,890,890,0.5292134831460674157303370787,1.092858321171372679895376835,52,52,0.4670235392049000821487027323,-0.2895864543835386894073907057,461,0.5401301518438177874186550976,37,37,429,0.5174825174825174825174825175,15,15,run_b58cb635021b4abc919fa5147f5025fc,ema_pullback:7e1fc689de840d4d00a2f94f
lookback-120,eth_ema200_untouched_anchor_sweep,120,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,887,887,0.5298759864712514092446448703,1.094307573775812945735009552,53,53,0.4729892493641619492830608274,-0.2895864543835386894073907057,460,0.5413043478260869565217391304,38,38,427,0.5175644028103044496487119438,15,15,run_833e08a793874b2eb94954b4006b4eaa,ema_pullback:dc531eeb8c5e3a269112742b
lookback-121,eth_ema200_untouched_anchor_sweep,121,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,878,878,0.5296127562642369020501138952,1.091418665308725271057119026,52,52,0.4457658518339130701212378742,-0.2976794580650912201469010910,454,0.5396475770925110132158590308,36,36,424,0.5188679245283018867924528302,16,16,run_1b931bd481984dbd89c32219f42b21dd,ema_pullback:85bf3954d3c1341b30360fe5
lookback-122,eth_ema200_untouched_anchor_sweep,122,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,869,869,0.5304948216340621403912543153,1.095189501226098618172370311,53,53,0.4627170644346253949911959342,-0.2867929896153966412252081883,449,0.5412026726057906458797327394,37,37,420,0.5190476190476190476190476190,16,16,run_0ebb2517f6294e5d9392a140450a2b34,ema_pullback:c25475bdf5c2ec2bc3e8e30e
lookback-123,eth_ema200_untouched_anchor_sweep,123,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,861,861,0.5296167247386759581881533101,1.089819305975227699003346952,51,51,0.4287170041174396801854441649,-0.2884517516708048422717672702,446,0.5448430493273542600896860987,40,40,415,0.5132530120481927710843373494,11,11,run_0ca44a3ac4314799a0b7719629d96e5a,ema_pullback:9f62c2cc5ecf787160ce15cc
lookback-124,eth_ema200_untouched_anchor_sweep,124,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,852,852,0.5281690140845070422535211268,1.078366859477468847763671576,48,48,0.3606973288090550302053622265,-0.2852100965834698436341881453,441,0.5442176870748299319727891156,39,39,411,0.5109489051094890510948905109,9,9,run_5a8e20db5da3474b803edcd7b0c2ec2d,ema_pullback:a8515a1dee8b0d874b7367a0
lookback-125,eth_ema200_untouched_anchor_sweep,125,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,843,843,0.5278766310794780545670225386,1.077086556560932881978229746,47,47,0.346978982120236626596926631,-0.2892855831682493312774058398,438,0.5479452054794520547945205479,42,42,405,0.5061728395061728395061728395,5,5,run_94f98e72c65748658121b9685d09eca4,ema_pullback:4bbd1fb0f325f51daebbab88
lookback-126,eth_ema200_untouched_anchor_sweep,126,5f9b0e2918a2d95b6e3938fff08994062981948222fcb6403259781603c86b4c,834,834,0.5275779376498800959232613909,1.071289020876915207414154150,46,46,0.3159610223117001240539344167,-0.2946293776910025970069552784,433,0.5496535796766743648960739030,43,43,401,0.5037406483790523690773067332,3,3,run_21e68ad045724d0087cc9f67aad862b3,ema_pullback:bc27e20ac8408b14268ef171
