candidate_id,source_batch_id,min_current_width_atr,untouched_lookback,tp_sl_ratio,tp_atr_multiplier,sl_atr_multiplier,market_data_hash,realised_trade_count,r_eligible_trade_count,win_rate,profit_factor,cumulative_gross_r,cumulative_net_r,return_pct,max_drawdown_pct,long_trades,long_win_rate,long_cumulative_gross_r,long_cumulative_net_r,short_trades,short_win_rate,short_cumulative_gross_r,short_cumulative_net_r,run_id,instance_id
w09-lb070-r4_5,lab_3d_w09_lb_ratio,9,70,4.5,13.5,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,380,380,0.2447368421052631578947368421,1.373242343096255176143612489,131.5000000000000022687521919,131.5000000000000022687521919,0.6633551016401574625671093876,-0.0909845912229692754057773482,241,0.2489626556016597510373443983,89.00000000000000002425273116,89.00000000000000002425273116,139,0.2374100719424460431654676259,42.50000000000000224449946095,42.50000000000000224449946095,run_92326ab4cac148518653e0ee403f3202,ema_pullback:27376fe291a2f1cfb806c730
w09-lb070-r4_75,lab_3d_w09_lb_ratio,9,70,4.75,14.25,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,380,380,0.2394736842105263157894736842,1.408299874000249057167524154,143.2500000000000014753334612,143.2500000000000014753334612,0.7424700815671397832837856662,-0.0909845912229692754057773482,241,0.2448132780082987551867219917,98.2499999999999993763760721,98.2499999999999993763760721,139,0.2302158273381294964028776978,45.00000000000000209895738936,45.00000000000000209895738936,run_5d505d09081d41b9a4aa123ffbda5b2f,ema_pullback:7bbefc22e6515832eede2303
w09-lb070-r5_0,lab_3d_w09_lb_ratio,9,70,5.0,15.0,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,380,380,0.2315789473684210526315789474,1.400147574017886635784691472,148.0000000000000034665883931,148.0000000000000034665883931,0.7224021892567178278067260732,-0.0952411505147233408549968827,241,0.2365145228215767634854771784,101.0000000000000029956606951,101.0000000000000029956606951,139,0.2230215827338129496402877698,47.00000000000000047092769791,47.00000000000000047092769791,run_b6c46f99f31f444fbb89bca681e2a3ba,ema_pullback:84783ff1236d1d211b4fb803
w09-lb075-r2_0,lab_3d_w09_lb_ratio,9,75,2.0,6.0,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,383,383,0.3707571801566579634464751958,1.135320895067678758526408483,42.99999999999999891161675191,42.99999999999999891161675191,0.183221139774317116069532222,-0.0948487364813367792769928008,242,0.4008264462809917355371900826,48.99999999999999995789280937,48.99999999999999995789280937,141,0.3191489361702127659574468085,-6.000000000000001046276057461,-6.000000000000001046276057461,run_93d91ac5e9a04912a1c0ff081ed71a01,ema_pullback:57adb800d92c75af50d79f41
w09-lb075-r2_25,lab_3d_w09_lb_ratio,9,75,2.25,6.75,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,382,382,0.3376963350785340314136125654,1.079918310317165646779287157,37.25000000000000183095998165,37.25000000000000183095998165,0.1095146422878912192033937871,-0.1083072745231142454033110303,242,0.3595041322314049586776859504,40.75000000000000008844570678,40.75000000000000008844570678,140,0.3,-3.499999999999998257485725129,-3.499999999999998257485725129,run_d0abcf02ec19408dbe440fc8a74c29c3,ema_pullback:20629b36ba604d935127a31b
w09-lb075-r2_5,lab_3d_w09_lb_ratio,9,75,2.5,7.5,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,381,381,0.3175853018372703412073490814,1.108737119264206441592363056,42.50000000000000335023428340,42.50000000000000335023428340,0.1540826616124824959703962301,-0.0984080933641151429495226600,241,0.3319502074688796680497925311,39.00000000000000175324412491,39.00000000000000175324412491,140,0.2928571428571428571428571429,3.500000000000001596990158455,3.500000000000001596990158455,run_97ce389c3370400e92225be9e8a87b8c,ema_pullback:921af1d7e6c32a6d267a95c8
w09-lb075-r2_75,lab_3d_w09_lb_ratio,9,75,2.75,8.25,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,379,379,0.3139841688654353562005277045,1.193632470058228308220381268,67.25000000000000533143988307,67.25000000000000533143988307,0.2882708668719462065971943678,-0.0838316941510221737614564154,239,0.3263598326359832635983263598,53.50000000000000288409733250,53.50000000000000288409733250,140,0.2928571428571428571428571429,13.75000000000000244734255057,13.75000000000000244734255057,run_0fc3dcfde2c44d688dc6990f7253bc86,ema_pullback:04f5bff1794a6d4dbe84d705
w09-lb075-r3_0,lab_3d_w09_lb_ratio,9,75,3.0,9.0,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,378,378,0.2936507936507936507936507937,1.185135633347873324119516806,66.00000000000000203976329838,66.00000000000000203976329838,0.2770132049833943943680979635,-0.0721167572007631305328397423,239,0.3054393305439330543933054393,53.00000000000000096118580992,53.00000000000000096118580992,139,0.2733812949640287769784172662,13.00000000000000107857748843,13.00000000000000107857748843,run_bd0242e787604740a522bacca37f7ee2,ema_pullback:89342289637c215434f1c277
w09-lb075-r3_25,lab_3d_w09_lb_ratio,9,75,3.25,9.75,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,378,378,0.2857142857142857142857142857,1.223981069199492948852648009,81.00000000000000169365071037,81.00000000000000169365071037,0.3471450699531268717678282556,-0.0667495816248591584173991131,239,0.2928870292887029288702928870,58.50000000000000150794410083,58.50000000000000150794410083,139,0.2733812949640287769784172662,22.50000000000000018570660956,22.50000000000000018570660956,run_8279856b062d4811b1aa5baf24885003,ema_pullback:4fefe59984208a59d1d0d064
w09-lb075-r3_5,lab_3d_w09_lb_ratio,9,75,3.5,10.5,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,377,377,0.2732095490716180371352785146,1.263136063255288049690792397,86.50000000000000562158342423,86.50000000000000562158342423,0.420892523212896863895834753,-0.0774147749599990463501861125,238,0.2857142857142857142857142857,68.00000000000000353979230796,68.00000000000000353979230796,139,0.2517985611510791366906474820,18.50000000000000208179111626,18.50000000000000208179111626,run_509870b9f3ab421e94b674a94bc1a229,ema_pullback:217c9a42a73b3599301d48b4
w09-lb075-r3_75,lab_3d_w09_lb_ratio,9,75,3.75,11.25,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,377,377,0.2652519893899204244031830239,1.314452223574287364249551015,97.9999999999999988876055609,97.9999999999999988876055609,0.5337371531825576539567903553,-0.0773795386245931817696796080,238,0.2731092436974789915966386555,70.74999999999999904338996833,70.74999999999999904338996833,139,0.2517985611510791366906474820,27.24999999999999984421559252,27.24999999999999984421559252,run_3ea080177b6742e69a12bab6cb9bddf7,ema_pullback:eb9f63facf3a60e6d98b6315
w09-lb075-r4_0,lab_3d_w09_lb_ratio,9,75,4.0,12.0,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,375,375,0.2533333333333333333333333333,1.254031172876098923869742397,99.9999999999999986319491137,99.9999999999999986319491137,0.3996752486237659680726790152,-0.0909845912229692754057773482,236,0.2542372881355932203389830508,63.99999999999999879671279182,63.99999999999999879671279182,139,0.2517985611510791366906474820,35.99999999999999983523632190,35.99999999999999983523632190,run_c0675644d78e46639016c6802832e6d8,ema_pullback:b9daa6256d3f3b8bc9e5f6d9
w09-lb075-r4_25,lab_3d_w09_lb_ratio,9,75,4.25,12.75,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,375,375,0.2506666666666666666666666667,1.320770156306582594438021554,118.5000000000000044476384400,118.5000000000000044476384400,0.5340365375775186024172936739,-0.0909845912229692754057773482,236,0.2542372881355932203389830508,79.00000000000000266309045758,79.00000000000000266309045758,139,0.2446043165467625899280575540,39.50000000000000178454798219,39.50000000000000178454798219,run_735d0664511349919ff476ca953cca33,ema_pullback:504ee778a6c5d34bafa2df38
w09-lb075-r4_5,lab_3d_w09_lb_ratio,9,75,4.5,13.5,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,374,374,0.2459893048128342245989304813,1.380917742064270237969174219,132.0000000000000026294717566,132.0000000000000026294717566,0.667912601142175668868011469,-0.0909845912229692754057773482,235,0.2510638297872340425531914894,89.50000000000000038497229589,89.50000000000000038497229589,139,0.2374100719424460431654676259,42.50000000000000224449946096,42.50000000000000224449946096,run_0c7e97aad28b4cdc9fe5a7e6599ee8c4,ema_pullback:031812d142a8436c32a88532
w09-lb075-r4_75,lab_3d_w09_lb_ratio,9,75,4.75,14.25,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,374,374,0.2406417112299465240641711230,1.415812398575531168756713790,143.5000000000000011880938078,143.5000000000000011880938078,0.7456381313859081333752092063,-0.0909845912229692754057773482,235,0.2468085106382978723404255319,98.4999999999999990891364187,98.4999999999999990891364187,139,0.2302158273381294964028776978,45.00000000000000209895738934,45.00000000000000209895738934,run_de19fba2d46d4d9083f4fec0a1ba30a9,ema_pullback:89f06a90c85d772409d5a7d7
w09-lb075-r5_0,lab_3d_w09_lb_ratio,9,75,5.0,15.0,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,374,374,0.2326203208556149732620320856,1.406754441164431104585924535,148.0000000000000033329885543,148.0000000000000033329885543,0.7239489477889119674922847624,-0.0909845912229692754057773482,235,0.2382978723404255319148936170,101.0000000000000028620608562,101.0000000000000028620608562,139,0.2230215827338129496402877698,47.00000000000000047092769792,47.00000000000000047092769792,run_a3e7abe06370449d8681e076e855b509,ema_pullback:549919f924e1990c25976be5
w09-lb080-r2_0,lab_3d_w09_lb_ratio,9,80,2.0,6.0,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,374,374,0.3770053475935828877005347594,1.156021076461973545765792398,48.99999999999999896592721693,48.99999999999999896592721693,0.2098372529964312135479516724,-0.0948487364813367792769928025,234,0.4102564102564102564102564103,54.00000000000000001220327441,54.00000000000000001220327441,140,0.3214285714285714285714285714,-5.000000000000001046276057460,-5.000000000000001046276057460,run_8f9f1fc3287043f89f72c457cbbf3aca,ema_pullback:5c4bf924fbf3bb25a34f0107
