candidate_id,source_batch_id,untouched_lookback,market_data_hash,realised_trade_count,r_eligible_trade_count,win_rate,profit_factor,cumulative_gross_r,cumulative_net_r,return_pct,max_drawdown_pct,long_trades,long_win_rate,long_cumulative_gross_r,long_cumulative_net_r,short_trades,short_win_rate,short_cumulative_gross_r,short_cumulative_net_r,run_id,instance_id
lookback-011,lab_baseline_untouched_only_v2,11,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,3494,3494,0.4979965655409273039496279336,0.9954364171206212733260545346,-14,-14,-0.04881381887354145534835238546,-0.3418027085036895370624146277,1907,0.5013109596224436287362349240,5,5,1587,0.4940138626339004410838059231,-19,-19,run_fd79383893b5420795bd0bb2505795a5,ema_pullback:e231cf011a7c3225936d0711
lookback-012,lab_baseline_untouched_only_v2,12,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,3417,3417,0.4972197834357623646473514779,0.9936668725191230325256698997,-19,-19,-0.06475325624048262358905425875,-0.3307887368802784716033829732,1868,0.5005353319057815845824411135,2,2,1549,0.4932214331826985151710781149,-21,-21,run_aabeb99ccfa64fdf97f15ba7162511c4,ema_pullback:37cb81e5189abaa145193af7
lookback-013,lab_baseline_untouched_only_v2,13,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,3364,3364,0.4991082045184304399524375743,0.9994981563524614164135903497,-6,-6,-0.005040055462406640606548516507,-0.3111071407139077084695355582,1842,0.5016286644951140065146579805,6,6,1522,0.4960578186596583442838370565,-12,-12,run_b170ff5761b04f4ab9491b6d72e3d26b,ema_pullback:19874cb74d6be18990fcc60c
lookback-014,lab_baseline_untouched_only_v2,14,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,3318,3318,0.4981916817359855334538878843,0.9959304715143200944113579746,-12,-12,-0.03933457472671888830607677971,-0.3025866389873760711158249447,1819,0.4997251236943375481033534909,-1,-1,1499,0.4963308872581721147431621081,-11,-11,run_19421158e0f04a9d916924bca741d7b8,ema_pullback:7fab0e41e1d0e14194aa233d
lookback-015,lab_baseline_untouched_only_v2,15,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,3268,3268,0.4981640146878824969400244798,0.9988395877005089858543110504,-12,-12,-0.01135385755025074289003013397,-0.3123800478580864216595794194,1792,0.5011160714285714285714285714,4,4,1476,0.4945799457994579945799457995,-16,-16,run_f907ddf198e04343814b52e432a2eec3,ema_pullback:30a0f850935f5caf6c6ba0b9
lookback-016,lab_baseline_untouched_only_v2,16,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,3203,3203,0.4976584452076178582578832345,0.9863888376265635618027288689,-15,-15,-0.1195849433589638127309705471,-0.3003881188082453016175204034,1756,0.5017084282460136674259681093,6,6,1447,0.4927436074637180373185901866,-21,-21,run_5c342f2cbd594ad3b529e009d41166ae,ema_pullback:8527324512dd7c077098334c
lookback-017,lab_baseline_untouched_only_v2,17,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,3150,3150,0.4977777777777777777777777778,0.9880528171147552927094400699,-14,-14,-0.1053870712773261737432724464,-0.3138407433118139611156350998,1727,0.5020266357845975680370584829,7,7,1423,0.4926212227687983134223471539,-21,-21,run_bfc4bd28526341a99c3c19a25cf8bf4b,ema_pullback:30d05b7e8964759570da22c8
lookback-018,lab_baseline_untouched_only_v2,18,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,3107,3107,0.4982298036691342130672674606,0.9886994963966499624335994047,-11,-11,-0.0998213354237138828866613585,-0.3168459411937895758822504716,1703,0.5020551967116852613035819143,7,7,1404,0.4935897435897435897435897436,-18,-18,run_43df5c4a04fa46e08684032a29dcfc3d,ema_pullback:2d0c564e4ae9edaa24740111
lookback-019,lab_baseline_untouched_only_v2,19,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,3055,3055,0.4981996726677577741407528642,0.9830933462416543231705958201,-11,-11,-0.1442302550655323763023803802,-0.2967228050456100200616400487,1676,0.5023866348448687350835322196,8,8,1379,0.4931109499637418419144307469,-19,-19,run_5314e52490b543c4a1976a4045acf913,ema_pullback:632ceae909614b9ede7a900f
lookback-020,lab_baseline_untouched_only_v2,20,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,3010,3010,0.4976744186046511627906976744,0.9814500455828513406981029174,-14,-14,-0.1551384492500076370604942398,-0.2983734808377572165398665226,1647,0.5021250758955676988463873710,7,7,1363,0.4922964049889948642699926632,-21,-21,run_19531924f390463a85af5a724718e8b5,ema_pullback:f0885b9550c6bdc674114854
lookback-021,lab_baseline_untouched_only_v2,21,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2956,2956,0.4983085250338294993234100135,0.9771417012156458314328972089,-10,-10,-0.1826412770823707687545309378,-0.2924407037231303457172951873,1624,0.5018472906403940886699507389,6,6,1332,0.4939939939939939939939939940,-16,-16,run_73f645b77fc34d9a8b0fe1610af2afd7,ema_pullback:71924832f50d8a8db9dce73d
lookback-022,lab_baseline_untouched_only_v2,22,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2920,2920,0.4972602739726027397260273973,0.9707568979083779765980586078,-16,-16,-0.2227108009421466989852229227,-0.3259535729317182316913773932,1600,0.5,0,0,1320,0.4939393939393939393939393939,-16,-16,run_fd72cf8e69064393a5ccdc6670c64fe7,ema_pullback:79fab260f2b0d15865e525da
lookback-023,lab_baseline_untouched_only_v2,23,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2876,2876,0.5,0.9844034873880630700190187786,0,0,-0.1226506687253536339345357572,-0.2654313510157890803739761572,1577,0.5041217501585288522511097020,13,13,1299,0.4949961508852963818321785989,-13,-13,run_dd3f49feb40343c0b5b108024fd37c5a,ema_pullback:f90de5c8e6aa3719893a6f3a
lookback-024,lab_baseline_untouched_only_v2,24,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2829,2829,0.4980558501237186284906327324,0.9811955592373876737542165076,-11,-11,-0.1418010736839840398099961776,-0.2853388365003067857859806743,1552,0.5025773195876288659793814433,8,8,1277,0.4925606891151135473766640564,-19,-19,run_a5ad22f3111745fdacf85dfbe6afa63c,ema_pullback:675bc5fa1feff20bb7ed6cdc
lookback-025,lab_baseline_untouched_only_v2,25,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2782,2782,0.4964054636951833213515456506,0.9761974967601266207118435799,-20,-20,-0.1776159273525900278938046667,-0.3145876554521761593996236328,1530,0.5006535947712418300653594771,2,2,1252,0.4912140575079872204472843450,-22,-22,run_d98d31ff513b43a09e7f8c968691e5ff,ema_pullback:4c5c83ec11b734f8beae38f1
lookback-026,lab_baseline_untouched_only_v2,26,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2737,2737,0.4979905005480453050785531604,0.9865588929203804994771251356,-11,-11,-0.1031862137309330631927685077,-0.2973665431457527605686262871,1501,0.5009993337774816788807461692,3,3,1236,0.4943365695792880258899676375,-14,-14,run_2d6cd7e8059f4c93b17b4453169fe8b8,ema_pullback:6a8a3c03803e14e4caf9fdfa
lookback-027,lab_baseline_untouched_only_v2,27,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2700,2700,0.4977777777777777777777777778,0.9865275982215758582407004740,-12,-12,-0.1026242593849173190533910106,-0.3012192894296094691417717734,1481,0.5023632680621201890614449696,7,7,1219,0.4922067268252666119770303527,-19,-19,run_3b333a4b15c4426b95ddbbfd00f906ba,ema_pullback:7a948e8a96f14df0c5362f8c
lookback-028,lab_baseline_untouched_only_v2,28,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2664,2664,0.4988738738738738738738738739,0.9941102091688647350805481774,-6,-6,-0.04613935485026280615863709257,-0.2767360419430024791674407043,1467,0.5030674846625766871165644172,9,9,1197,0.4937343358395989974937343358,-15,-15,run_6a906941644541b5be56a7f1fbff9aeb,ema_pullback:a14b799347df2540bedb09fd
lookback-029,lab_baseline_untouched_only_v2,29,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2617,2617,0.4998089415361100496752006114,0.9948732781011876880360901355,-1,-1,-0.03904413216499953171986155511,-0.2783155001629096911979553085,1436,0.5027855153203342618384401114,8,8,1181,0.4961896697713801862828111770,-9,-9,run_77cf9f69f1dc4eb68777ad15a0266921,ema_pullback:196589abe3a54700fef5a798
lookback-030,lab_baseline_untouched_only_v2,30,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2582,2582,0.4988381099922540666150271108,0.9841692123639136576921788118,-6,-6,-0.1148129205362895762660592907,-0.3006299571213917060906120704,1416,0.5042372881355932203389830508,12,12,1166,0.4922813036020583190394511149,-18,-18,run_711a382ed14d49429d9df1aeb5887f7e,ema_pullback:f6129c46a2391b50498a74cb
lookback-031,lab_baseline_untouched_only_v2,31,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2552,2552,0.4988244514106583072100313480,0.9842690277567304171021582357,-6,-6,-0.1118108934816050894663237591,-0.2879293418673778245297346651,1396,0.5042979942693409742120343840,12,12,1156,0.4922145328719723183391003460,-18,-18,run_9816cf83464f4df3b306c923f1982b10,ema_pullback:ab2c594a7866cef1bbcdf0f5
lookback-032,lab_baseline_untouched_only_v2,32,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2526,2526,0.4980205859065716547901821061,0.9779939946334949768579597512,-10,-10,-0.1512796363868660551551041646,-0.3123650330818701949724420289,1379,0.5025380710659898477157360406,7,7,1147,0.4925893635571054925893635571,-17,-17,run_cb3071a80762451bbff106bb773ea9a4,ema_pullback:ace118c6d458aff916d21953
lookback-033,lab_baseline_untouched_only_v2,33,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2491,2491,0.4993978321959052589321557607,0.9806236127379907172499386913,-3,-3,-0.1324411117752523313350557552,-0.2999306947388588510468564394,1360,0.5036764705882352941176470588,10,10,1131,0.4942528735632183908045977011,-13,-13,run_9c39d8ed2ae240cbb1ba7670bb3fb14d,ema_pullback:8fcceef7af5b16f0448ee747
lookback-034,lab_baseline_untouched_only_v2,34,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2451,2451,0.5002039983680130558955528356,0.9885472604014291561717007781,1,1,-0.07975436623006321044196451377,-0.2937891896153096069777241335,1336,0.5037425149700598802395209581,10,10,1115,0.4959641255605381165919282511,-9,-9,run_d8d36e9a780e41db94c9e93f69c8655b,ema_pullback:03678761b082cf5c07959f6e
lookback-035,lab_baseline_untouched_only_v2,35,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2416,2416,0.5028973509933774834437086093,1.006268328143036287955258355,14,14,0.04629676942370677607259578886,-0.2679284925632389003564427419,1319,0.5064442759666413949962092494,17,17,1097,0.4986326344576116681859617138,-3,-3,run_0f003adbadc84de59af64f46eea47ea9,ema_pullback:338658b18a5941aa5bc39354
lookback-036,lab_baseline_untouched_only_v2,36,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2385,2385,0.5031446540880503144654088050,1.004720658954024885374140253,15,15,0.03414670455353464662590710864,-0.2650208922204791258654630855,1303,0.5065234075211051419800460476,17,17,1082,0.4990757855822550831792975970,-2,-2,run_8e13953a5e65444e8bb66c08bbd17c36,ema_pullback:d39799ae27d338ff80036e8c
lookback-037,lab_baseline_untouched_only_v2,37,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2347,2347,0.5061780997017469109501491265,1.009166435054782219602441311,29,29,0.06516195679375813341942725739,-0.2592994331895915577734501051,1281,0.5105386416861826697892271663,27,27,1066,0.5009380863039399624765478424,2,2,run_be1f65b7c7b84af895b71c03e271e884,ema_pullback:50d9f25c173ab16d1ea4b3ea
lookback-038,lab_baseline_untouched_only_v2,38,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2309,2309,0.5045474231268947596362061498,1.007525956150755651220943770,21,21,0.0529227503688572570552240967,-0.2530486912708206316127800785,1262,0.5095087163232963549920760697,24,24,1047,0.4985673352435530085959885387,-3,-3,run_a54f05b571104a6fbcc21483a65395fd,ema_pullback:b80c0751ddd2dba063089562
lookback-039,lab_baseline_untouched_only_v2,39,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2277,2277,0.5050505050505050505050505051,1.013206471825298143356214586,23,23,0.0960175108061530923562331484,-0.2749368834761960721858755197,1242,0.5096618357487922705314009662,24,24,1035,0.4995169082125603864734299517,-1,-1,run_dbca8fc35fbd4c6fbd71860da1c03ead,ema_pullback:5446002ed31bb34448583bc7
lookback-040,lab_baseline_untouched_only_v2,40,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2235,2235,0.5051454138702460850111856823,1.015667911865518602728751195,23,23,0.1139843317058571399404927781,-0.2612525889077987675088369227,1223,0.5110384300899427636958299264,27,27,1012,0.4980237154150197628458498024,-4,-4,run_af5e6f11e94f4e0088f733cd2cb820f3,ema_pullback:29bd27a607996a6052ecd781
lookback-041,lab_baseline_untouched_only_v2,41,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2205,2205,0.5052154195011337868480725624,1.015129844093174227656629433,23,23,0.1084770507391788887893105198,-0.2645005945031635943292139146,1203,0.5095594347464671654197838736,23,23,1002,0.5,0,0,run_8951d42a886948458a2b211c7c021077,ema_pullback:c68efa0a18e315e4c75bdfc1
lookback-042,lab_baseline_untouched_only_v2,42,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2169,2169,0.5043798985707699400645458737,1.011905729728853226277822356,19,19,0.08374072920224748904057772574,-0.2857812187377032759593378438,1185,0.5080168776371308016877637131,19,19,984,0.5,0,0,run_02f7ece87a8a4f62b64724fe942a34ff,ema_pullback:e9742cce21f17db91c386d77
lookback-043,lab_baseline_untouched_only_v2,43,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2144,2144,0.5051305970149253731343283582,1.014769790319320309447622949,22,22,0.1032892144249783778679700904,-0.2721610067365828569773626214,1169,0.5098374679213002566295979470,23,23,975,0.4994871794871794871794871795,-1,-1,run_33c7865f97574cecb7d99bd37c6f693c,ema_pullback:8d6e81549524404b6ba89ae2
lookback-044,lab_baseline_untouched_only_v2,44,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2116,2116,0.5047258979206049149338374291,1.014618202304267007375450534,20,20,0.1006569454039399840589314877,-0.2685651392541609872119013914,1155,0.5082251082251082251082251082,19,19,961,0.5005202913631633714880332986,1,1,run_463924076a254d4aabd93a2cf967f441,ema_pullback:627aad61447d1d9577018f6b
lookback-045,lab_baseline_untouched_only_v2,45,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2095,2095,0.5059665871121718377088305489,1.018635792868143392699991318,25,25,0.129256783471928764518466271,-0.2608051349586640418256132957,1143,0.5074365704286964129483814523,17,17,952,0.5042016806722689075630252101,8,8,run_0efc4d8354ea48e0bdf04a90c9df3adf,ema_pullback:ffcaf1982d276f32acf48b85
lookback-046,lab_baseline_untouched_only_v2,46,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2076,2076,0.5072254335260115606936416185,1.022675053033186601247081257,30,30,0.159658464243164512396547443,-0.2523511924107357142517361880,1130,0.5088495575221238938053097345,20,20,946,0.5052854122621564482029598309,10,10,run_b5784385a46241dc87828b119e69ed61,ema_pullback:bfde5ebe80bea7ca811901e1
lookback-047,lab_baseline_untouched_only_v2,47,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2043,2043,0.5070974057758198727361722956,1.020396286120727544884601678,29,29,0.1416834110307246242402969428,-0.2503235981412801014005407301,1113,0.5085354896675651392632524708,19,19,930,0.5053763440860215053763440860,10,10,run_d310256708654495bf20d07b3d5d4ed0,ema_pullback:7b7e1bbd295476813d13c495
lookback-048,lab_baseline_untouched_only_v2,48,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,2023,2023,0.5101334651507661888284725655,1.039625862205968800858695792,41,41,0.291499579818650978213701319,-0.2297286305391727913945251956,1105,0.5104072398190045248868778281,23,23,918,0.5098039215686274509803921569,18,18,run_7c1410274c274c0db8f25b49903be970,ema_pullback:52211c1d2255ae4b40e6df5a
lookback-049,lab_baseline_untouched_only_v2,49,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,1995,1995,0.5092731829573934837092731830,1.032489893457257082417977094,37,37,0.2326222808877446732672539807,-0.2409446042106170850383874485,1088,0.5082720588235294117647058824,18,18,907,0.5104740904079382579933847850,19,19,run_4c722f52a232402c96e368247a70d7f5,ema_pullback:901c9d826ee7ebc18b8a4b33
lookback-050,lab_baseline_untouched_only_v2,50,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,1971,1971,0.5114155251141552511415525114,1.038299026373889089374220377,45,45,0.2724395282446972524553265951,-0.2294839212588632064787849286,1069,0.5107577174929840972871842844,23,23,902,0.5121951219512195121951219512,22,22,run_b9513927c05c447497b78e07f91aec4c,ema_pullback:904b37c3fee8b714999feabe
lookback-051,lab_baseline_untouched_only_v2,51,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,1954,1954,0.5102354145342886386898669396,1.034880938411456804225316417,40,40,0.2454272447136201395080857855,-0.2415364586545775321573302213,1061,0.5098963242224316682375117813,21,21,893,0.5106382978723404255319148936,19,19,run_d26057dbe1a0429787e9957d38ef72ac,ema_pullback:df244b2159ef4d05ce334e12
lookback-052,lab_baseline_untouched_only_v2,52,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,1938,1938,0.5108359133126934984520123839,1.036966864797276809557114821,42,42,0.2609571051138147435627560318,-0.2293731582265108605691185488,1048,0.5104961832061068702290076336,22,22,890,0.5112359550561797752808988764,20,20,run_2afcd3ec599748e889ca51620d2fe117,ema_pullback:701385a3d3a90d70b9c147ab
lookback-053,lab_baseline_untouched_only_v2,53,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,1914,1914,0.5104493207941483803552769070,1.041289160434280834586276650,40,40,0.2897079335981932157424901735,-0.2213848172808704682798963271,1036,0.5086872586872586872586872587,18,18,878,0.5125284738041002277904328018,22,22,run_bed1ba33ee464d0abdb1e0847cefd819,ema_pullback:9f4873b9b5be4e574ebf02e0
lookback-054,lab_baseline_untouched_only_v2,54,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,1892,1892,0.5095137420718816067653276956,1.036196648411783516505384236,36,36,0.2466619716705119567024159471,-0.2349399461534907232907249457,1023,0.5063538611925708699902248289,13,13,869,0.5132336018411967779056386651,23,23,run_a92ce0a341ca43c4abba1cc53d850075,ema_pullback:aba1f898388464c14798ec16
lookback-055,lab_baseline_untouched_only_v2,55,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,1875,1875,0.5109333333333333333333333333,1.039787721692551662874094441,41,41,0.2727344926848770724645707327,-0.2202534105343056903113510682,1012,0.5098814229249011857707509881,20,20,863,0.5121668597914252607184241020,21,21,run_9fbbb18a14da4dcb91d021b1dc38c381,ema_pullback:d7bbf298889de21868b088f4
lookback-056,lab_baseline_untouched_only_v2,56,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,1855,1855,0.5110512129380053908355795148,1.042883521621753589691139744,41,41,0.2954309423506518219806902727,-0.2323967467733470450411046261,1002,0.5109780439121756487025948104,22,22,853,0.5111371629542790152403282532,19,19,run_92341b838373445a8b82a858829ccf87,ema_pullback:2379116ba7f306cd150e60a8
lookback-057,lab_baseline_untouched_only_v2,57,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,1836,1836,0.5130718954248366013071895425,1.045754033433572347021402676,48,48,0.3068323139770429892884541634,-0.2026587698373534103612780617,992,0.5141129032258064516129032258,28,28,844,0.5118483412322274881516587678,20,20,run_8dfe0edc0a1f498986b607f0e2ae85ea,ema_pullback:8f17279d75bf8aa8e4c79fc2
lookback-058,lab_baseline_untouched_only_v2,58,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,1817,1817,0.5129334067143643368189323060,1.044598069075164993391705777,47,47,0.2970837440281826374326332211,-0.2130848601188750276200854237,984,0.5142276422764227642276422764,28,28,833,0.5114045618247298919567827131,19,19,run_ad85290d2b1444d7ad55ee44791f6d26,ema_pullback:fb1931ba7eeb82539b8fa652
lookback-059,lab_baseline_untouched_only_v2,59,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,1801,1801,0.5136035535813436979455857857,1.047925419909374550163568364,49,49,0.3216632958126358213433603464,-0.2090936381153353807740473058,973,0.5149023638232271325796505653,29,29,828,0.5120772946859903381642512077,20,20,run_281385c3e4934fbbab6611736ab2e6ba,ema_pullback:97336b6ca65b8bc2c2503590
lookback-060,lab_baseline_untouched_only_v2,60,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,1774,1774,0.5157835400225479143179255919,1.053651801257826808010208364,56,56,0.3580400391892284605769383373,-0.1874217751135566532052168391,960,0.5166666666666666666666666667,32,32,814,0.5147420147420147420147420147,24,24,run_51125014c6a0456da8a4fa914f8c2aef,ema_pullback:51789b4516886bf3c75ea70f
lookback-061,lab_baseline_untouched_only_v2,61,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,1749,1749,0.5157232704402515723270440252,1.053373046722842050422253705,55,55,0.3517482399361298539826522545,-0.1905948855118664280397187790,946,0.5169133192389006342494714588,32,32,803,0.5143212951432129514321295143,23,23,run_abc9fdd1c9f94243ab333344ec3850ea,ema_pullback:04661711d7cce50cbc0b19e5
lookback-062,lab_baseline_untouched_only_v2,62,96a9efa5b762de4597557350435f13ac8c387df8d8cbe995dfb6a7810e10b540,1732,1732,0.5138568129330254041570438799,1.049365150675018395938103685,48,48,0.3207372067748843163580277723,-0.2057717823801418260691211721,939,0.5133120340788072417465388711,25,25,793,0.5145018915510718789407313997,23,23,run_f2d8cb3db01b4960b85756c5227bba09,ema_pullback:bad6cd1f5a22f626c6530e8d
